"venue_short","sport_id","league_abbrev","team_id","spring_league_id","active_sw","division","mlb_org_brief","season","first_year_of_play","state","name_short","bis_team_code","venue_id","name_display_short","name_display_long","name_display_brief","sport_code_name","spring_league","league","division_id","sport_code","time_zone_num","mlb_org","name_display_full","all_star_sw","division_abbrev","name","home_opener","phone_number","address_zip","time_zone_text","venue_name","division_full","franchise_code","city","time_zone_alt","address_state","name_abbrev","store_url","file_code","address_line3","address_line2","address_province","mlb_org_id","address_line1","spring_league_full","spring_league_abbrev","last_year_of_play","address","league_full","address_country","base_url","time_zone","address_city","team_code","mlb_org_abbrev","address_intl","time_zone_generic","website_url","sport_code_display","home_opener_time","mlb_org_short","league_id"
"","51","WBCQ","815","","Y","","OOC","2012","2012","FL","France","","2520","France","France","France","INT","","WBCQ","","int","","Office of the Commissioner","France","N","","France","2012-09-21T00:00:00","","33458","","Roger Dean Stadium","","","Jupiter","America/New_York","FL","FRA","","t815","","","","11","4751 Main Street","","","2022","4751 Main Street&#xa;Jupiter, FL  33458","World Baseball Classic Qualifiers","USA","","ET","Jupiter","fra","OOC","N","ET","","International Baseball","7:00:00 PM","OOC","159"
"","13","CAR","493","","Y","N","Orioles","2012","1989","MD","Frederick","","2782","Frederick","Frederick Keys","Keys","A(Adv)","","CAR","210","afa","","Baltimore Orioles","Frederick Keys","N","CARN","Keys","2012-04-06T00:00:00","","21703","","Harry Grove Stadium","Carolina League Northern","","Frederick","","MD","FRE","","t493","","","","110","21 Stadium Drive","","","2023","21 Stadium Drive&#xa;Frederick, MD  21703","Carolina League","USA","","ET","Frederick","frd","BAL","N","ET","","Class A Advanced","7:00:00 PM","Baltimore","122"
"","11","PCL","259","","Y","PS","Giants","2012","1998","CA","Fresno","","2640","Fresno","Fresno Grizzlies","Grizzlies","AAA","","PCL","233","aaa","","San Francisco Giants","Fresno Grizzlies","N","PCLPS","Grizzlies","2012-04-13T00:00:00","","93721","","Chukchansi Park","Pacific Coast League Pacific Southern","","Fresno","America/Los_Angeles","CA","FRE","","t259","","","","137","1800 Tulare Street","","","2023","1800 Tulare Street&#xa;Fresno, CA  93721","Pacific Coast League","USA","","PT","Fresno","fre","SF","N","PT","","Triple-A","10:05:00 PM","San Francisco","112"
"","12","TEX","540","","Y","S","Rangers","2012","2003","TX","Frisco","","2755","Frisco","Frisco RoughRiders","RoughRiders","AA","","TEX","242","aax","","Texas Rangers","Frisco RoughRiders","N","TEXS","RoughRiders","2012-04-12T00:00:00","","75034","","Dr. Pepper Ballpark","Texas League South","","Frisco","America/Chicago","TX","FRI","","t540","","","","140","7300 RoughRiders Trail","","","2023","7300 RoughRiders Trail&#xa;Frisco, TX  75034","Texas League","USA","","CT","Frisco","fri","TEX","N","CT","","Double-A","8:00:00 PM","Texas","109"
"","51","","816","","N","","","2012","2005","","Gabon","","401","Gabon","Gabon","Gabon","INT","","","","int","","","Gabon","N","","Gabon","","","","","TBD","","","United States","America/New_York","","GAB","","t816","","","","","","","","2023","","","","","ET","","gab","","","ET","","International Baseball","","",""
"","51","","817","","N","","","2012","2005","","Gambia","","401","Gambia","Gambia","Gambia","INT","","","","int","","","Gambia","N","","Gambia","","","","","TBD","","","United States","America/New_York","","GAM","","t817","","","","","","","","2023","","","","","ET","","gam","","","ET","","International Baseball","","",""
"","16","GCL","1998","","Y","E","Astros","2012","1977","FL","GCL Astros","","2514","GCL Astros","GCL Astros","GCL Astros","ROK","","GCL","216","rok","","Houston Astros","GCL Astros","N","GCLE","GCL Astros","2012-06-18T00:00:00","(321) 597-3201","34744","","Osceola County Stadium","Gulf Coast League East","","Kissimmee","","FL","AST","","t1998","","631 Heritage Parkway","","117","Osceola County Stadium","","","2023","Osceola County Stadium&#xa;631 Heritage Parkway&#xa;Kissimmee, FL  34744","Gulf Coast League","USA","","ET","Kissimmee","ast","HOU","N","ET","","Rookie","12:00:00 PM","Houston","124"
"","16","GCL","1390","","Y","N","Blue Jays","2012","1981","FL","GCL Blue Jays","","2536","GCL Blue Jays","GCL Blue Jays","GCL Blue Jays","ROK","","GCL","217","rok","","Toronto Blue Jays","GCL Blue Jays","N","GCLN","GCL Blue Jays","2012-06-19T00:00:00","","34698","","Florida Auto Exchange Stadium","Gulf Coast League North","","Dunedin","America/New_York","FL","BLU","","t1390","","","","141","373 Douglas Avenue #A","","","2023","373 Douglas Avenue #A&#xa;Dunedin, FL  34698","Gulf Coast League","USA","","ET","Dunedin","blj","TOR","N","ET","","Rookie","12:00:00 PM","Toronto","124"
"","16","GCL","464","","Y","N","Braves","2012","1966","FL","GCL Braves","","2504","GCL Braves","GCL Braves","GCL Braves","ROK","","GCL","217","rok","","Atlanta Braves","GCL Braves","N","GCLN","GCL Braves","2012-06-18T00:00:00","(407) 939-2200","34747","","Champion Stadium","Gulf Coast League North","","Lake Buena Vista","","FL","BRA","","t464","","700 S Victory Way","","144","Champion Stadium","","","2023","Champion Stadium&#xa;700 S Victory Way&#xa;Lake Buena Vista, FL  34747","Gulf Coast League","USA","","ET","Lake Buena Vista","bra","ATL","N","ET","","Rookie","12:00:00 PM","Atlanta","124"
"","16","GCL","1370","","Y","E","Cardinals","2012","1966","FL","GCL Cardinals","","2520","GCL Cardinals","GCL Cardinals","GCL Cardinals","ROK","","GCL","216","rok","","St. Louis Cardinals","GCL Cardinals","N","GCLE","GCL Cardinals","2012-06-19T00:00:00","","33458","","Roger Dean Stadium","Gulf Coast League East","","Jupiter","America/New_York","FL","CAR","","t1370","","","","138","4751 Main Street","","","2023","4751 Main Street&#xa;Jupiter, FL  33458","Gulf Coast League","USA","","ET","Jupiter","car","STL","N","ET","","Rookie","12:00:00 PM","St. Louis","124"
"","16","GCL","467","","Y","E","Marlins","2012","1992","FL","GCL Marlins","","2520","GCL Marlins","GCL Marlins","GCL Marlins","ROK","","GCL","216","rok","","Miami Marlins","GCL Marlins","N","GCLE","GCL Marlins","2012-06-18T00:00:00","","33458","","Roger Dean Stadium","Gulf Coast League East","","Jupiter","America/New_York","FL","MRL","","t467","","","","146","4751 Main Street","","","2023","4751 Main Street&#xa;Jupiter, FL  33458","Gulf Coast League","USA","","ET","Jupiter","mrl","MIA","N","ET","","Rookie","12:00:00 PM","Miami","124"
"","16","GCL","468","","Y","E","Mets","2012","1967","","GCL Mets","","","GCL Mets","GCL Mets","GCL Mets","ROK","","GCL","216","rok","","New York Mets","GCL Mets","N","GCLE","GCL Mets","","","","","","Gulf Coast League East","","","","","MTS","","","","","","121","","","","2023","","Gulf Coast League","","","","","mts","NYM","","","","Rookie","","NY Mets","124"
"","16","GCL","466","","Y","E","Nationals","2012","1969","FL","GCL Nationals","","2742","GCL Nationals","GCL Nationals","GCL Nationals","ROK","","GCL","216","rok","","Washington Nationals","GCL Nationals","N","GCLE","GCL Nationals","2012-06-19T00:00:00","","32940-8003","","Carl Barger Baseball Complex","Gulf Coast League East","","Melbourne","America/New_York","FL","NAT","","t466","","","","120","5800 Stadium Pkwy","","","2023","5800 Stadium Pkwy&#xa;Melbourne, FL  32940-8003","Gulf Coast League","USA","","ET","Melbourne","nat","WSH","N","ET","","Rookie","12:00:00 PM","Washington","124"
"","16","GCL","599","","Y","S","Orioles","2012","1967","FL","GCL Orioles","","2508","GCL Orioles","GCL Orioles","GCL Orioles","ROK","","GCL","218","rok","","Baltimore Orioles","GCL Orioles","N","GCLS","GCL Orioles","2012-06-18T00:00:00","(941) 747-3031","34237","","Ed Smith Stadium","Gulf Coast League South","","Sarasota","America/New_York","FL","ORI","","t599","","12th Street and Tuttle Avenue","","110","Ed Smith Stadium","","","2023","Ed Smith Stadium&#xa;12th Street and Tuttle Avenue&#xa;Sarasota, FL  34237","Gulf Coast League","USA","","ET","Sarasota","ori","BAL","N","ET","","Rookie","12:00:00 PM","Baltimore","124"
"","16","GCL","469","","Y","N","Phillies","2012","1967","FL","GCL Phillies","","2743","GCL Phillies","GCL Phillies","GCL Phillies","ROK","","GCL","217","rok","","Philadelphia Phillies","GCL Phillies","N","GCLN","GCL Phillies","2012-06-18T00:00:00","","3765-2321","","Carpenter Complex","Gulf Coast League North","","Clearwater","","FL","PHL","","t469","","","","143","651 N. Old Coachman Rd.","","","2023","651 N. Old Coachman Rd.&#xa;Clearwater, FL  3765-2321","Gulf Coast League","USA","","ET","Clearwater","phl","PHI","N","ET","","Rookie","12:00:00 PM","Philadelphia","124"
"","16","GCL","470","","Y","N","Pirates","2012","1967","FL","GCL Pirates","","2829","GCL Pirates","GCL Pirates","GCL Pirates","ROK","","GCL","217","rok","","Pittsburgh Pirates","GCL Pirates","N","GCLN","GCL Pirates","2012-06-18T00:00:00","","34208","","Pirate City Complex","Gulf Coast League North","","Bradenton","","FL","PIR","","t470","","","","134","1701 27th Street East","","","2023","1701 27th Street East&#xa;Bradenton, FL  34208","Gulf Coast League","USA","","ET","Bradenton","pir","PIT","N","ET","","Rookie","12:00:00 PM","Pittsburgh","124"
"","16","GCL","2003","","Y","S","Rays","2012","1996","FL","GCL Rays","","2534","GCL Rays","GCL Rays","GCL Rays","ROK","","GCL","218","rok","","Tampa Bay Rays","GCL Rays","N","GCLS","GCL Rays","2012-06-19T00:00:00","","33948","","Charlotte Sports Park","Gulf Coast League South","","Port Charlotte","America/New_York","FL","RAY","","t2003","","","","139","2300 El Jobean Rd.","","","2023","2300 El Jobean Rd.&#xa;Port Charlotte, FL  33948","Gulf Coast League","USA","","ET","Port Charlotte","ray","TB","N","ET","","Rookie","12:00:00 PM","Tampa Bay","124"
"","16","GCL","471","","Y","S","Red Sox","2012","1967","FL","GCL Red Sox","","4309","GCL Red Sox","GCL Red Sox","GCL Red Sox","ROK","","GCL","218","rok","","Boston Red Sox","GCL Red Sox","N","GCLS","GCL Red Sox","2012-06-18T00:00:00","","33913","","JetBlue Park","Gulf Coast League South","","Ft. Myers","America/New_York","FL","RSX","","t471","","","","111","11500 Daniels Parkway","","","2023","11500 Daniels Parkway&#xa;Ft. Myers, FL  33913","Gulf Coast League","USA","","ET","Ft. Myers","rsx","BOS","N","ET","","Rookie","12:00:00 PM","Boston","124"
"","16","GCL","473","","Y","N","Tigers","2012","1967","FL","GCL Tigers","","2855","GCL Tigers","GCL Tigers","GCL Tigers","ROK","","GCL","217","rok","","Detroit Tigers","GCL Tigers","N","GCLN","GCL Tigers","2012-06-19T00:00:00","","33805","","Tigertown","Gulf Coast League North","","Lakeland","","FL","TIG","","t473","","","","116","2301 Lakeland Hills Blvd.","","","2023","2301 Lakeland Hills Blvd.&#xa;Lakeland, FL  33805","Gulf Coast League","USA","","ET","Lakeland","tgr","DET","N","ET","","Rookie","12:00:00 PM","Detroit","124"
"Hammond Co. Stadium","16","GCL","474","","Y","S","Twins","2012","1966","FL","GCL Twins","","2519","GCL Twins","GCL Twins","GCL Twins","ROK","","GCL","218","rok","","Minnesota Twins","GCL Twins","N","GCLS","GCL Twins","2012-06-19T00:00:00","(239) 533-7275","33912","","Lee County Sports Complex, Hammond County Stadium","Gulf Coast League South","","Fort Myers","","FL","TWI","","t474","","14100 Six Mile Cypress Parkway","","142","Lee County Sports Complex, Hammond County Stadium","","","2023","Lee County Sports Complex, Hammond County Stadium&#xa;14100 Six Mile Cypress Parkway&#xa;Lee County, FL  33912","Gulf Coast League","USA","","ET","Lee County","twi","MIN","N","ET","","Rookie","12:00:00 PM","Minnesota","124"
"","16","GCL","475","","Y","N","Yankees","2012","1966","FL","GCL Yankees","","2864","GCL Yankees","GCL Yankees","GCL Yankees","ROK","","GCL","217","rok","","New York Yankees","GCL Yankees","N","GCLN","GCL Yankees","2012-06-19T00:00:00","","33614","","Yankee Complex","Gulf Coast League North","","Tampa","","FL","YAN","","t475","","","","147","1 Steinbrenner Drive","","","2023","1 Steinbrenner Drive&#xa;Tampa , FL  33614","Gulf Coast League","USA","","ET","Tampa","yan","NYY","N","ET","","Rookie","12:00:00 PM","NY Yankees","124"
"","22","CBB","2330","","Y","","OOC","2012","2008","","Georgetown","","401","Georgetown","Georgetown Hoyas","Hoyas","College","","CBB","","bbc","","Office of the Commissioner","Georgetown Hoyas","N","","Hoyas","","","","","TBD","","","United States","America/New_York","","GEO","","t2330","","","","11","","","","2023","","College Baseball","","","ET","","guh","OOC","","ET","","College Baseball","","OOC","107"
"","51","","818","","N","","","2012","2005","","Georgia","","401","Georgia","Georgia","Georgia","INT","","","","int","","","Georgia","N","","Georgia","","","","","TBD","","","United States","America/New_York","","GEO","","t818","","","","","","","","2023","","","","","ET","","geo","","","ET","","International Baseball","","",""
"","22","CBB","226","","Y","","OOC","2012","2002","","Georgia","","401","Georgia","Georgia Bulldogs","Bulldogs","College","","CBB","","bbc","","Office of the Commissioner","Georgia Bulldogs","N","","Bulldogs","","","","","TBD","","","United States","America/New_York","","UGA","","t226","","","","11","","","","2023","","College Baseball","","","ET","","uge","OOC","","ET","","College Baseball","","OOC","107"
"","22","CBB","100","","Y","","OOC","2012","2001","","Georgia Tech","","401","Georgia Tech","Georgia Tech Yellow Jackets","Yellow Jackets","College","","CBB","","bbc","","Office of the Commissioner","Georgia Tech Yellow Jackets","N","","Yellow Jackets","","","","","TBD","","","United States","America/New_York","","GT","","t100","","","","11","","","","2023","","College Baseball","","","ET","","gah","OOC","","ET","","College Baseball","","OOC","107"
"","51","WBCQ","819","","Y","","OOC","2012","2012","","Germany","","3652","Germany","Germany","Germany","INT","","WBCQ","","int","","Office of the Commissioner","Germany","N","","Germany","2012-09-21T00:00:00","0179-70 86 198","","","Armin-Wolf Baseball Arena","","","Regensburg","","","GER","","t819","","","","11","Donaustaufer Street","","","2022","Donaustaufer Street&#xa;Regensburg, Germany","World Baseball Classic Qualifiers","Germany","","CE","Regensburg","ger","OOC","Y","CE","","International Baseball","1:00:00 PM","OOC","159"
"","51","","820","","N","","","2012","2005","","Ghana","","401","Ghana","Ghana","Ghana","INT","","","","int","","","Ghana","N","","Ghana","","","","","TBD","","","United States","America/New_York","","GHA","","t820","","","","","","","","2023","","","","","ET","","gha","","","ET","","International Baseball","","",""
"","17","PWL","687","","Y","","OOC","2012","2004","PR","Carolina","","3122","Carolina","Gigantes de Carolina","Carolina","WIN","","PWL","","win","","Office of the Commissioner","Gigantes de Carolina","N","","Carolina","2012-11-09T00:00:00","","","","Estadio Roberto Clemente Walker","","","Carolina","","","CAR","","t687","","","","11","65 Infanteria Ave","","","2023","65 Infanteria Ave&#xa;Carolina, Puerto Rico","Liga de Beisbol Profesional Roberto Clemente","Puerto Rico","","AST","Carolina","car","OOC","Y","AST","","Winter Leagues","6:15:00 PM","OOC","133"
"Estadio J. Javier","17","LIDOM","670","","Y","","OOC","2012","2004","DR","Gigantes","","3057","Gigantes","Gigantes del Cibao","Gigantes","WIN","","DWL","","win","","Office of the Commissioner","Gigantes del Cibao","N","","Gigantes","2012-10-14T00:00:00","","","","Estadio Julian Javier","","","San Francisco de Macoris","","","GIG","","t670","","","","11","Villa Olimpica","","","2023","Villa Olimpica&#xa;San Francisco de Macoris, Dominican Republic","Liga de Beisbol Dominicano","Dominican Republic","","AST","San Francisco de Macoris","gig","OOC","Y","AST","","Winter Leagues","5:00:00 PM","OOC","131"
"","16","PIO","4364","","Y","S","Rockies","2012","2012","CO","Grand Junction","","4350","Grand Junction","Grand Junction Rockies","Rockies","ROK","","PIO","236","rok","","Colorado Rockies","Grand Junction Rockies","N","PIOS","Rockies","2012-06-23T00:00:00","","81501","","Suplizio Field","Pioneer League South","","Grand Junction","","CO","GJ","","t4364","","","","115","1315 N. Avenue","","","2021","1315 N. Avenue&#xa;Grand Junction, CO  81501","Pioneer League","USA","","MT","Grand Junction","gjr","COL","N","MT","","Rookie","9:05:00 PM","Colorado","128"
"","51","WBCQ","821","","Y","","OOC","2012","2012","","Great Britain","","3652","Great Britain","Great Britain","Great Britain","INT","","WBCQ","","int","","Office of the Commissioner","Great Britain","N","","Great Britain","2012-09-23T00:00:00","0179-70 86 198","","","Armin-Wolf Baseball Arena","","","Regensburg","","","GBR","","t821","","","","11","Donaustaufer Street","","","2023","Donaustaufer Street&#xa;Regensburg, Germany","World Baseball Classic Qualifiers","Germany","","CE","Regensburg","gbr","OOC","Y","CE","","International Baseball","8:00:00 AM","OOC","159"
